location_name,longitude,latitude,acres,year,species_name,stagename,numberstocked,county,region
NETTLE LAKE,-84.730407,41.679601,115,1981,Walleye,Fingerlings,10159,WILLIAMS,NORTHWEST
ST. JOSEPH RIVER (MAUMEE R),,,,1981,Walleye,Fingerlings,5007,,
NORTH BALTIMORE RESERVOIR,-83.672003,41.17234,20,1981,Channel Catfish,Fingerlings,650,WOOD,NORTHWEST
NORTH BALTIMORE RESERVOIR,-83.672003,41.17234,20,1981,Walleye,Fry,65000,WOOD,NORTHWEST
NORTH BALTIMORE RESERVOIR,-83.672003,41.17234,20,1981,Yellow Perch,Fingerlings,2250,WOOD,NORTHWEST
KILLDEER RESERVOIR,-83.384538,40.705486,251,1981,Channel Catfish,Fingerlings,2250,WYANDOT,NORTHWEST
KILLDEER RESERVOIR,-83.384538,40.705486,251,1981,Yellow Perch,Fingerlings,8500,WYANDOT,NORTHWEST
KILLDEER POND #15,,,5,1981,Largemouth Bass,Fingerlings,1200,WYANDOT,NORTHWEST
KILLDEER POND #15,,,5,1981,Northern Pike,Fingerlings,1000,WYANDOT,NORTHWEST
KILLDEER POND #15,,,5,1981,Largemouth Bass,Fingerlings,200,WYANDOT,NORTHWEST
KILLDEER POND #15,,,5,1981,Largemouth Bass,Fingerlings,500,WYANDOT,NORTHWEST
KILLDEER POND #15,,,5,1981,Channel Catfish,Fingerlings,650,WYANDOT,NORTHWEST
KILLDEER POND #15,,,5,1981,Largemouth Bass,Fingerlings,688,WYANDOT,NORTHWEST
UPPER SANDUSKY RESERVOIR,-83.271864,40.820332,32,1981,Largemouth Bass,Fingerlings,750,WYANDOT,NORTHWEST
UPPER SANDUSKY RESERVOIR,-83.271864,40.820332,32,1981,Northern Pike,Fingerlings,600,WYANDOT,NORTHWEST
HARGUS LAKE,-82.887399,39.626751,143,1986,Channel Catfish,Fingerlings,7904,PICKAWAY,CENTRAL
HARGUS LAKE,-82.887399,39.626751,143,1987,Channel Catfish,Yearling,3600,PICKAWAY,CENTRAL
HARGUS LAKE,-82.887399,39.626751,143,1988,Channel Catfish,Yearling,3650,PICKAWAY,CENTRAL
HARGUS LAKE,-82.887399,39.626751,143,1989,Channel Catfish,Yearling,2209,PICKAWAY,CENTRAL
HARGUS LAKE,-82.887399,39.626751,143,1986,Largemouth Bass,Fingerlings,372,PICKAWAY,CENTRAL
AQUILLA LAKE,-81.169823,41.546152,27,1989,Northern Pike,Fingerlings,540,GEAUGA,NORTHEAST
HARGUS LAKE,-82.887399,39.626751,143,1987,Largemouth Bass,Fingerlings,270,PICKAWAY,CENTRAL
HARGUS LAKE,-82.887399,39.626751,143,1983,Muskellunge,Adv. Fingerlings,88,PICKAWAY,CENTRAL
HARGUS LAKE,-82.887399,39.626751,143,1983,Muskellunge,Adv. Fingerlings,212,PICKAWAY,CENTRAL
HARGUS LAKE,-82.887399,39.626751,143,1984,Muskellunge,Fingerlings,300,PICKAWAY,CENTRAL
HARGUS LAKE,-82.887399,39.626751,143,1987,Muskellunge,Adv. Fingerlings,146,PICKAWAY,CENTRAL
HARGUS LAKE,-82.887399,39.626751,143,1988,Muskellunge,Adv. Fingerlings,39,PICKAWAY,CENTRAL
HARGUS LAKE,-82.887399,39.626751,143,1988,Muskellunge,Adv. Fingerlings,107,PICKAWAY,CENTRAL
ARCHBOLD RESERVOIR #1,-84.295251,41.520148,20,1984,Bluegill,Fingerlings,4000,FULTON,NORTHWEST
HARGUS LAKE,-82.887399,39.626751,143,1989,Muskellunge,Adv. Fingerlings,146,PICKAWAY,CENTRAL
HARGUS LAKE,-82.887399,39.626751,143,1984,Rainbow Trout,Yearling,4000,PICKAWAY,CENTRAL
UPPER SANDUSKY RESERVOIR #2,-83.258701,40.817989,118,2009,Channel Catfish,Yearling,3137,WYANDOT,NORTHWEST
BUCYRUS RESERVOIR #2,-82.928506,40.812734,31,2009,Channel Catfish,Yearling,787,CRAWFORD,NORTHWEST
RILEY RESERVOIR,-82.933241,40.827245,31,2009,Channel Catfish,Yearling,765,CRAWFORD,NORTHWEST
OUTHWAITE RESERVOIR,-82.935716,40.835628,148,2009,Channel Catfish,Yearling,694,CRAWFORD,NORTHWEST
INDIAN LAKE,-83.875493,40.467488,5036,2009,Saugeye,Adv. Fingerlings,583,LOGAN,CENTRAL
BERLIN LAKE,-81.002592,41.046758,3132,2010,Walleye,Fry,2527153,PORTAGE,NORTHEAST
MOSQUITO LAKE,-80.758136,41.300057,7204,2010,Walleye,Fry,1350140,TRUMBULL,NORTHEAST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2010,Saugeye,Fingerlings,195330,MERCER,NORTHWEST
ROCKY FORK LAKE,-83.439915,39.185034,1953,2010,Saugeye,Fingerlings,424462,HIGHLAND,SOUTHWEST
LAKE LORAMIE,-84.362362,40.363606,869,2010,Saugeye,Fingerlings,22330,SHELBY,NORTHWEST
EASTWOOD LAKE,-84.145686,39.782494,196,2010,Saugeye,Fingerlings,19703,MONTGOMERY,SOUTHWEST
WASHINGTON COURT HOUSE UPGROUND,-83.459111,39.55187,36,2010,Saugeye,Fingerlings,6568,FAYETTE,SOUTHWEST
ACTON LAKE,-84.73446,39.557816,592,2010,Saugeye,Fingerlings,97382,BUTLER,SOUTHWEST
PAINT CREEK LAKE,-83.35408,39.250837,1177,2010,Saugeye,Fingerlings,235060,ROSS,SOUTHEAST
COWAN LAKE,-83.92493,39.388295,694,2010,Saugeye,Fingerlings,104098,CLINTON,SOUTHWEST
CAESAR CREEK LAKE,-84.061277,39.484992,2806,2010,Saugeye,Fingerlings,307527,WARREN,SOUTHWEST
DEER CREEK LAKE,-83.244914,39.605639,1301,2010,Saugeye,Fingerlings,130384,PICKAWAY,CENTRAL
BUCKEYE LAKE,-82.488212,39.92786,2851,2010,Saugeye,Fingerlings,286603,LICKING,CENTRAL
GRIGGS RESERVOIR,-83.093798,40.015646,387,2010,Saugeye,Fingerlings,21018,FRANKLIN,CENTRAL
HOOVER RESERVOIR,-82.881928,40.108163,2884,2010,Saugeye,Fingerlings,284036,FRANKLIN,CENTRAL
O SHAUGHNESSY RESERVOIR,-83.125744,40.153344,896,2010,Saugeye,Fingerlings,92012,DELAWARE,CENTRAL
LAKE LORAMIE,-84.362362,40.363606,869,2010,Saugeye,Fingerlings,104013,SHELBY,NORTHWEST
INDIAN LAKE,-83.875493,40.467488,5036,2010,Saugeye,Fingerlings,104013,LOGAN,CENTRAL
INDIAN LAKE,-83.875493,40.467488,5036,2010,Saugeye,Fingerlings,127516,LOGAN,CENTRAL
WAUSEON RESERVOIR #2,-84.149402,41.511667,50,2010,Yellow Perch,Fingerlings,16550,FULTON,NORTHWEST
VETS MEMORIAL RESERVOIR,-83.455482,41.13332,157,2010,Yellow Perch,Fingerlings,77263,HANCOCK,NORTHWEST
WILLARD RESERVOIR,-82.665177,41.057248,199,2010,Yellow Perch,Fingerlings,97432,HURON,NORTHWEST
NEW LONDON RESERVOIR,-82.419436,41.066138,212,2010,Yellow Perch,Fingerlings,103812,HURON,NORTHWEST
NEW LONDON RESERVOIR,-82.419436,41.066138,212,2010,Yellow Perch,Fingerlings,6289,HURON,NORTHWEST
SHELBY RESERVOIR #3,-82.652779,40.909478,51,2010,Yellow Perch,Fingerlings,25640,RICHLAND,NORTHEAST
BRESLER RESERVOIR,-84.229082,40.73066,582,2010,Yellow Perch,Fingerlings,107717,ALLEN,NORTHWEST
WAUSEON RESERVOIR #2,-84.149402,41.511667,50,2010,Yellow Perch,Fingerlings,6363,FULTON,NORTHWEST
PLEASANT HILL LAKE,-82.324884,40.622857,783,2010,Saugeye,Fingerlings,79242,ASHLAND,NORTHEAST
TAPPAN LAKE,-81.225939,40.359266,2274,2010,Saugeye,Fingerlings,84669,HARRISON,NORTHEAST
ATWOOD LAKE,-81.285772,40.526523,1563,2010,Saugeye,Fingerlings,56446,TUSCARAWAS,NORTHEAST
WASHINGTON COURT HOUSE UPGROUND,-83.459111,39.55187,36,2010,Yellow Perch,Fingerlings,27047,FAYETTE,SOUTHWEST
BRESLER RESERVOIR,-84.229082,40.73066,582,2010,Yellow Perch,Fingerlings,180278,ALLEN,NORTHWEST
FINDLAY RESERVOIR #2,-83.571596,41.010014,644,2010,Yellow Perch,Fingerlings,30229,HANCOCK,NORTHWEST
SYCAMORE STATE PARK POND,,,,2010,Channel Catfish,Catchable,505,MONTGOMERY,SOUTHWEST
GIERTZ LAKE,-83.55992,41.030365,5,2010,Channel Catfish,Catchable,504,HANCOCK,NORTHWEST
PLEASANT HILL LAKE,-82.324884,40.622857,783,2010,Channel Catfish,Catchable,805,ASHLAND,NORTHEAST
INDIAN CREEK WA PONDS,,,,2010,Channel Catfish,Catchable,350,BROWN,SOUTHWEST
DELAWARE STATE PARK POND,,,1,2010,Channel Catfish,Catchable,500,DELAWARE,CENTRAL
FINDLEY LAKE,-82.208213,41.137552,85,2010,Channel Catfish,Catchable,500,LORAIN,NORTHEAST
EAST HARBOR STATE PARK POND,,,2,2010,Channel Catfish,Catchable,320,OTTAWA,NORTHWEST
RILEY RESERVOIR,-82.933241,40.827245,31,1998,Saugeye,Fingerlings,6234,CRAWFORD,NORTHWEST
VETS MEMORIAL RESERVOIR,-83.455482,41.13332,157,1998,Saugeye,Fingerlings,16624,HANCOCK,NORTHWEST
INDIAN LAKE,-83.875493,40.467488,5036,1998,Saugeye,Fingerlings,82743,LOGAN,CENTRAL
BRESLER RESERVOIR,-84.229082,40.73066,582,1998,Walleye,Fingerlings,46278,ALLEN,NORTHWEST
BRESLER RESERVOIR,-84.229082,40.73066,582,1998,Walleye,Fingerlings,15080,ALLEN,NORTHWEST
FINDLAY RESERVOIR #1,-83.565485,41.008315,186,1998,Walleye,Fingerlings,9048,HANCOCK,NORTHWEST
FINDLAY RESERVOIR #2,-83.571596,41.010014,644,1998,Walleye,Fingerlings,32422,HANCOCK,NORTHWEST
INDIAN LAKE,-83.875493,40.467488,5036,1998,Saugeye,Fingerlings,171657,LOGAN,CENTRAL
FINDLAY RESERVOIR #1,-83.565485,41.008315,186,1998,Walleye,Fingerlings,10410,HANCOCK,NORTHWEST
NORWALK RESERVOIR #3,-82.590454,41.234447,92,1998,Walleye,Fingerlings,8675,HURON,NORTHWEST
NEW LONDON RESERVOIR,-82.419436,41.066138,212,1998,Walleye,Fingerlings,22555,HURON,NORTHWEST
WILLARD RESERVOIR,-82.665177,41.057248,199,1998,Walleye,Fingerlings,28628,HURON,NORTHWEST
SHELBY RESERVOIR #3,-82.652779,40.909478,51,1998,Walleye,Fingerlings,5205,RICHLAND,NORTHEAST
KILLDEER RESERVOIR,-83.384538,40.705486,251,1998,Walleye,Fingerlings,13880,WYANDOT,NORTHWEST
TAPPAN LAKE,-81.225939,40.359266,2274,1998,Saugeye,Fingerlings,355488,HARRISON,NORTHEAST
BEACH CITY RESERVOIR,-81.557344,40.645061,141,1998,Saugeye,Fingerlings,21425,TUSCARAWAS,NORTHEAST
INDIAN LAKE,-83.875493,40.467488,5036,1998,Saugeye,Fingerlings,165048,LOGAN,CENTRAL
ATWOOD LAKE,-81.285772,40.526523,1563,1998,Saugeye,Fingerlings,232457,TUSCARAWAS,NORTHEAST
INDIAN LAKE,-83.875493,40.467488,5036,1998,Saugeye,Fingerlings,159192,LOGAN,CENTRAL
BUCKEYE LAKE,-82.488212,39.92786,2851,1998,Saugeye,Fingerlings,330325,LICKING,CENTRAL
MUSKINGUM RIVER (MUSKINGUM R),,,,1998,Saugeye,Fingerlings,50188,,
CLENDENING LAKE,-81.276497,40.268967,1702,1998,Saugeye,Fingerlings,218088,HARRISON,NORTHEAST
METZGER RESERVOIR,-84.055351,40.741409,157,1998,Saugeye,Fingerlings,16182,ALLEN,NORTHWEST
LAKE LORAMIE,-84.362362,40.363606,869,1998,Saugeye,Fingerlings,153635,SHELBY,NORTHWEST
FINDLAY RESERVOIR #2,-83.571596,41.010014,644,1998,Yellow Perch,Fingerlings,440511,HANCOCK,NORTHWEST
FINDLAY RESERVOIR #2,-83.571596,41.010014,644,1998,Yellow Perch,Fingerlings,202498,HANCOCK,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,1999,Walleye,Fry,351754,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,1999,Walleye,Fry,610050,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,1999,Walleye,Fry,1384600,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,1999,Walleye,Fry,979200,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,1999,Walleye,Fry,2107200,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,1999,Walleye,Fry,2472750,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,1999,Walleye,Fry,2472750,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,1999,Walleye,Fry,2327675,MERCER,NORTHWEST
BRESLER RESERVOIR,-84.229082,40.73066,582,1998,Yellow Perch,Fingerlings,255645,ALLEN,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,1999,Walleye,Fry,505385,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,1999,Walleye,Fry,689520,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,1999,Walleye,Fry,154775,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,1999,Walleye,Fry,74375,MERCER,NORTHWEST
DEER CREEK LAKE,-83.244914,39.605639,1301,1999,Saugeye,Fingerlings,326813,PICKAWAY,CENTRAL
FINDLAY RESERVOIR #2,-83.571596,41.010014,644,1999,Walleye,Fingerlings,32608,HANCOCK,NORTHWEST
FINDLAY RESERVOIR #1,-83.565485,41.008315,186,1999,Walleye,Fingerlings,19361,HANCOCK,NORTHWEST
NEW LONDON RESERVOIR,-82.419436,41.066138,212,1999,Walleye,Fingerlings,24456,HURON,NORTHWEST
NORWALK RESERVOIR #3,-82.590454,41.234447,92,1999,Walleye,Fingerlings,12228,HURON,NORTHWEST
BRESLER RESERVOIR,-84.229082,40.73066,582,1999,Walleye,Fingerlings,61140,ALLEN,NORTHWEST
BRESLER RESERVOIR,-84.229082,40.73066,582,1998,Channel Catfish,Fingerlings,23237,ALLEN,NORTHWEST
KILLDEER RESERVOIR,-83.384538,40.705486,251,1999,Walleye,Fingerlings,28532,WYANDOT,NORTHWEST
WILLARD RESERVOIR,-82.665177,41.057248,199,1999,Walleye,Fingerlings,29880,HURON,NORTHWEST
SHELBY RESERVOIR #3,-82.652779,40.909478,51,1999,Walleye,Fingerlings,5976,RICHLAND,NORTHEAST
ROCKY FORK LAKE,-83.439915,39.185034,1953,1999,Walleye,Fingerlings,55776,HIGHLAND,SOUTHWEST
C.J. BROWN RESERVOIR,-83.747149,39.950608,1964,1999,Walleye,Fingerlings,78684,CLARK,SOUTHWEST
VAN WERT RESERVOIR #1,-84.579849,40.849321,61,1999,Saugeye,Fingerlings,6692,VAN WERT,NORTHWEST
VAN WERT RESERVOIR #2 OLD (pre 2007),-84.575654,40.844017,61,1999,Saugeye,Fingerlings,6692,VAN WERT,NORTHWEST
CHARLES MILL RESERVOIR,-82.365997,40.740854,1347,1999,Saugeye,Fingerlings,68593,ASHLAND,NORTHEAST
PLEASANT HILL LAKE,-82.324884,40.622857,783,1999,Saugeye,Fingerlings,123928,ASHLAND,NORTHEAST
DEER CREEK LAKE,-83.244914,39.605639,1301,1999,Saugeye,Fingerlings,313725,PICKAWAY,CENTRAL
RILEY RESERVOIR,-82.933241,40.827245,31,1999,Saugeye,Fingerlings,4450,CRAWFORD,NORTHWEST
PLEASANT HILL LAKE,-82.324884,40.622857,783,1999,Saugeye,Fingerlings,124600,ASHLAND,NORTHEAST
OUTHWAITE RESERVOIR,-82.935716,40.835628,148,1999,Saugeye,Fingerlings,15575,CRAWFORD,NORTHWEST
ALUM CREEK LAKE,-82.963793,40.184249,3331,1999,Saugeye,Fingerlings,264775,DELAWARE,CENTRAL
LAKE LECOMTE,-83.447149,41.115821,137,1999,Saugeye,Fingerlings,13584,HANCOCK,NORTHWEST
METZGER RESERVOIR,-84.055351,40.741409,157,1999,Saugeye,Fingerlings,18112,ALLEN,NORTHWEST
VETS MEMORIAL RESERVOIR,-83.455482,41.13332,157,1999,Saugeye,Fingerlings,18112,HANCOCK,NORTHWEST
ALUM CREEK LAKE,-82.963793,40.184249,3331,1999,Saugeye,Fingerlings,416576,DELAWARE,CENTRAL
CAESAR CREEK LAKE,-84.061277,39.484992,2806,1999,Saugeye,Fingerlings,199232,WARREN,SOUTHWEST
CAESAR CREEK LAKE,-84.061277,39.484992,2806,1999,Saugeye,Fingerlings,135362,WARREN,SOUTHWEST
C.J. BROWN RESERVOIR,-83.747149,39.950608,1964,1999,Walleye,Fingerlings,133527,CLARK,SOUTHWEST
SALT FORK LAKE,-81.557065,40.104771,3060,1999,Walleye,Fingerlings,96740,GUERNSEY,SOUTHEAST
CAESAR CREEK LAKE,-84.061277,39.484992,2806,1999,Saugeye,Fingerlings,232199,WARREN,SOUTHWEST
HOOVER RESERVOIR,-82.881928,40.108163,2884,1999,Saugeye,Fingerlings,459800,FRANKLIN,CENTRAL
HOOVER RESERVOIR,-82.881928,40.108163,2884,1999,Saugeye,Fingerlings,310369,FRANKLIN,CENTRAL
INDIAN LAKE,-83.875493,40.467488,5036,1999,Saugeye,Fingerlings,82764,LOGAN,CENTRAL
OTTAWA RESERVOIR,-84.021753,41.014453,20,1999,Saugeye,Fingerlings,4598,PUTNAM,NORTHWEST
WAUSEON RESERVOIR #2,-84.149402,41.511667,50,1999,Saugeye,Fingerlings,6897,FULTON,NORTHWEST
WAUSEON RESERVOIR #1,-84.151879,41.511738,11,1999,Saugeye,Fingerlings,2299,FULTON,NORTHWEST
ARCHBOLD RESERVOIR #1,-84.295251,41.520148,20,1999,Saugeye,Fingerlings,2299,FULTON,NORTHWEST
ARCHBOLD RESERVOIR #2,-84.289382,41.518929,43,1999,Saugeye,Fingerlings,4598,FULTON,NORTHWEST
LOST CREEK RESERVOIR,-84.067431,40.744618,131,1999,Saugeye,Fingerlings,13794,ALLEN,NORTHWEST
INDIAN LAKE,-83.875493,40.467488,5036,1999,Saugeye,Fingerlings,326458,LOGAN,CENTRAL
NORTH BALTIMORE RESERVOIR,-83.672003,41.17234,20,1999,Saugeye,Fingerlings,4598,WOOD,NORTHWEST
INDIAN LAKE,-83.875493,40.467488,5036,1999,Saugeye,Fingerlings,174371,LOGAN,CENTRAL
EASTWOOD LAKE,-84.145686,39.782494,196,1999,Saugeye,Fingerlings,20768,MONTGOMERY,SOUTHWEST
LAKE LORAMIE,-84.362362,40.363606,869,1999,Saugeye,Fingerlings,9440,SHELBY,NORTHWEST
CLENDENING LAKE,-81.276497,40.268967,1702,1999,Saugeye,Fingerlings,270810,HARRISON,NORTHEAST
BELLEVUE RESERVOIR #5,-82.776295,41.211745,85,1999,Saugeye,Fingerlings,10355,HURON,NORTHWEST
MCCOMB RESERVOIR #2,-83.779104,41.10612,20,1999,Saugeye,Fingerlings,3186,HANCOCK,NORTHWEST
RACCOON CREEK RESERVOIR,-82.976303,41.28754,36,1999,Saugeye,Fingerlings,4779,SANDUSKY,NORTHWEST
BEACH CITY RESERVOIR,-81.557344,40.645061,141,1999,Saugeye,Fingerlings,21182,TUSCARAWAS,NORTHEAST
ATWOOD LAKE,-81.285772,40.526523,1563,1999,Saugeye,Fingerlings,77163,TUSCARAWAS,NORTHEAST
LAKE LORAMIE,-84.362362,40.363606,869,1999,Saugeye,Fingerlings,142222,SHELBY,NORTHWEST
CAESAR CREEK LAKE,-84.061277,39.484992,2806,1999,Saugeye,Fingerlings,211820,WARREN,SOUTHWEST
RILEY RESERVOIR,-82.933241,40.827245,31,1999,Saugeye,Fingerlings,3026,CRAWFORD,NORTHWEST
VAN WERT RESERVOIR #1,-84.579849,40.849321,61,1999,Saugeye,Fingerlings,6809,VAN WERT,NORTHWEST
BUCKEYE LAKE,-82.488212,39.92786,2851,1999,Saugeye,Fingerlings,72624,LICKING,CENTRAL
FINDLAY RESERVOIR #2,-83.571596,41.010014,644,1999,Yellow Perch,Fingerlings,66351,HANCOCK,NORTHWEST
FINDLAY RESERVOIR #2,-83.571596,41.010014,644,1999,Yellow Perch,Fingerlings,62925,HANCOCK,NORTHWEST
METZGER RESERVOIR,-84.055351,40.741409,157,1999,Channel Catfish,Yearling,4019,ALLEN,NORTHWEST
LOST CREEK RESERVOIR,-84.067431,40.744618,131,1999,Channel Catfish,Yearling,3003,ALLEN,NORTHWEST
SCHOONOVER LAKE,-84.095553,40.750691,23,1999,Channel Catfish,Yearling,558,ALLEN,NORTHWEST
UPPER SANDUSKY RESERVOIR,-83.271864,40.820332,32,1999,Channel Catfish,Yearling,959,WYANDOT,NORTHWEST
BUCYRUS RESERVOIR #2,-82.928506,40.812734,31,1999,Channel Catfish,Yearling,755,CRAWFORD,NORTHWEST
RILEY RESERVOIR,-82.933241,40.827245,31,1999,Channel Catfish,Yearling,762,CRAWFORD,NORTHWEST
BUCYRUS RESERVOIR #1,-82.938242,40.827245,39,1999,Channel Catfish,Yearling,1006,CRAWFORD,NORTHWEST
OUTHWAITE RESERVOIR,-82.935716,40.835628,148,1999,Channel Catfish,Yearling,3523,CRAWFORD,NORTHWEST
PAULDING RESERVOIR,-84.591437,41.124255,67,1999,Channel Catfish,Yearling,1598,PAULDING,NORTHWEST
VAN WERT RESERVOIR #2 OLD (pre 2007),-84.575654,40.844017,61,1999,Channel Catfish,Yearling,1643,VAN WERT,NORTHWEST
VAN WERT RESERVOIR #1,-84.579849,40.849321,61,1999,Channel Catfish,Yearling,1629,VAN WERT,NORTHWEST
KILLDEER RESERVOIR,-83.384538,40.705486,251,1999,Channel Catfish,Yearling,5696,WYANDOT,NORTHWEST
ALDRICH POND,-83.253565,41.447729,34,1999,Channel Catfish,Yearling,844,SANDUSKY,NORTHWEST
BEAVER CREEK RESERVOIR,-83.02003,41.241359,110,1999,Channel Catfish,Yearling,2774,SENECA,NORTHWEST
BELLEVUE RESERVOIR #5,-82.776295,41.211745,85,1999,Channel Catfish,Yearling,2158,HURON,NORTHWEST
RACCOON CREEK RESERVOIR,-82.976303,41.28754,36,1999,Channel Catfish,Yearling,1003,SANDUSKY,NORTHWEST
KILLDEER RESERVOIR,-83.384538,40.705486,251,1999,Channel Catfish,Yearling,1515,WYANDOT,NORTHWEST
DARKE WA PONDS,,,,1999,Channel Catfish,Yearling,404,DARKE,SOUTHWEST
ADAMS LAKE,-83.516026,38.813935,37,1999,Channel Catfish,Yearling,925,ADAMS,SOUTHWEST
OLDAKER PONDS,,,,1999,Channel Catfish,Yearling,255,HIGHLAND,SOUTHWEST
INDIAN CREEK WA PONDS,,,,1999,Channel Catfish,Yearling,410,BROWN,SOUTHWEST
TRANQUILITY  WILDLIFE AREA PONDS,,,,1999,Channel Catfish,Yearling,215,ADAMS,SOUTHWEST
LAKE LORAMIE,-84.362362,40.363606,869,1999,Channel Catfish,Yearling,3875,SHELBY,NORTHWEST
KISER LAKE,-83.981882,40.197181,394,1999,Channel Catfish,Yearling,6004,CHAMPAIGN,SOUTHWEST
STONELICK LAKE,-84.084333,39.216022,161,1999,Channel Catfish,Yearling,5518,CLERMONT,SOUTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2000,Walleye,Fry,60900,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2000,Walleye,Fry,246240,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2000,Walleye,Fry,478125,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2000,Walleye,Fry,2061950,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2000,Walleye,Fry,186030,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2000,Walleye,Fry,1019605,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2000,Channel Catfish,Catchable,761,MERCER,NORTHWEST
MALLARD LAKE,,,1,1998,Largemouth Bass,Fingerlings,1008,LUCAS,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2000,Walleye,Fry,652350,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2000,Walleye,Fry,1183200,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2000,Walleye,Fry,869400,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2000,Walleye,Fry,1811250,MERCER,NORTHWEST
GRAND LAKE ST. MARYS,-84.574374,40.53479,12896,2000,Walleye,Fry,1793910,MERCER,NORTHWEST
WILLARD RESERVOIR,-82.665177,41.057248,199,1998,Channel Catfish,Yearling,6761,HURON,NORTHWEST
WILLARD RESERVOIR,-82.665177,41.057248,199,1998,Channel Catfish,Yearling,364,HURON,NORTHWEST
NORWALK RESERVOIR #1,-82.589899,41.238347,32,1998,Channel Catfish,Yearling,755,HURON,NORTHWEST
NORWALK RESERVOIR #2,-82.582676,41.233947,52,1998,Channel Catfish,Yearling,1280,HURON,NORTHWEST
NORWALK RESERVOIR #3,-82.590454,41.234447,92,1998,Channel Catfish,Yearling,2045,HURON,NORTHWEST
RESTHAVEN POND #08,-82.830743,41.394242,122,1998,Channel Catfish,Yearling,1390,ERIE,NORTHWEST
PAINT CREEK LAKE,-83.35408,39.250837,1177,1998,Saugeye,Fingerlings,239096,ROSS,SOUTHEAST
LAKE LECOMTE,-83.447149,41.115821,137,1998,Channel Catfish,Yearling,1250,HANCOCK,NORTHWEST
RESTHAVEN POND #08,-82.830743,41.394242,122,1998,Channel Catfish,Yearling,1612,ERIE,NORTHWEST
RESTHAVEN POND #10,-82.830743,41.394242,216,1998,Channel Catfish,Yearling,3050,ERIE,NORTHWEST
LAKE LECOMTE,-83.447149,41.115821,137,1998,Channel Catfish,Yearling,1955,HANCOCK,NORTHWEST
FINDLAY RESERVOIR #1,-83.565485,41.008315,186,1998,Channel Catfish,Yearling,4019,HANCOCK,NORTHWEST
NEW LONDON RESERVOIR,-82.419436,41.066138,212,1998,Channel Catfish,Yearling,5580,HURON,NORTHWEST
HARRISON LAKE,-84.360311,41.639322,98,1998,Channel Catfish,Yearling,2648,FULTON,NORTHWEST
ARCHBOLD RESERVOIR #1,-84.295251,41.520148,20,1998,Channel Catfish,Yearling,506,FULTON,NORTHWEST
WAUSEON RESERVOIR #1,-84.151879,41.511738,11,1998,Channel Catfish,Yearling,352,FULTON,NORTHWEST
CAESAR CREEK LAKE,-84.061277,39.484992,2806,2000,Saugeye,Fingerlings,568520,WARREN,SOUTHWEST
OUTHWAITE RESERVOIR,-82.935716,40.835628,148,2000,Saugeye,Fingerlings,14912,CRAWFORD,NORTHWEST
RILEY RESERVOIR,-82.933241,40.827245,31,2000,Saugeye,Fingerlings,3728,CRAWFORD,NORTHWEST
CHARLES MILL RESERVOIR,-82.365997,40.740854,1347,2000,Saugeye,Fingerlings,68968,ASHLAND,NORTHEAST
PLEASANT HILL LAKE,-82.324884,40.622857,783,2000,Saugeye,Fingerlings,171488,ASHLAND,NORTHEAST
VAN WERT RESERVOIR #1,-84.579849,40.849321,61,1998,Saugeye,Fingerlings,6688,VAN WERT,NORTHWEST
RUSH CREEK LAKE,-82.416145,39.789692,289,2002,Channel Catfish,Yearling,8901,FAIRFIELD,CENTRAL
HARGUS LAKE,-82.887399,39.626751,143,2002,Channel Catfish,Yearling,10012,PICKAWAY,CENTRAL
